"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Mexico"	"35"	"2012"	"2012"	201	1052831	19.091383137
	"New Mexico"	"35"	"2013"	"2013"	179	1051678	17.020418797
	"New Mexico"	"35"	"2014"	"2014"	218	1052690	20.708850659
	"New Mexico"	"35"	"2015"	"2015"	196	1051688	18.636705943
	"New Mexico"	"35"	"2016"	"2016"	199	1050352	18.946029522
	"New York"	"36"	"1999"	"1999"	295	9777654	3.017083648
	"New York"	"36"	"2000"	"2000"	262	9829709	2.665389179
	"New York"	"36"	"2001"	"2001"	343	9878713	3.472112207
	"New York"	"36"	"2002"	"2002"	322	9902927	3.251563906
	"New York"	"36"	"2003"	"2003"	367	9917810	3.700413700
	"New York"	"36"	"2004"	"2004"	348	9913527	3.510355094
	"New York"	"36"	"2005"	"2005"	354	9887467	3.580290078
	"New York"	"36"	"2006"	"2006"	603	9871401	6.108555412
	"New York"	"36"	"2007"	"2007"	643	9881510	6.507102659
	"New York"	"36"	"2008"	"2008"	602	9918841	6.069257487
	"New York"	"36"	"2009"	"2009"	619	9966620	6.210731422
	"New York"	"36"	"2010"	"2010"	601	10000955	6.009426100
	"New York"	"36"	"2011"	"2011"	701	10033393	6.986669415
	"New York"	"36"	"2012"	"2012"	735	10081044	7.290911537
	"New York"	"36"	"2013"	"2013"	821	10114934	8.116711389
	"New York"	"36"	"2014"	"2014"	826	10164966	8.125949462
	"New York"	"36"	"2015"	"2015"	891	10184278	8.748779246
	"New York"	"36"	"2016"	"2016"	1110	10157924	10.927429660
	"North Carolina"	"37"	"1999"	"1999"	164	4062710	4.036714410
	"North Carolina"	"37"	"2000"	"2000"	213	4106618	5.186749778
	"North Carolina"	"37"	"2001"	"2001"	237	4187317	5.659948841
	"North Carolina"	"37"	"2002"	"2002"	250	4250179	5.882105201
	"North Carolina"	"37"	"2003"	"2003"	329	4313901	7.626507887
	"North Carolina"	"37"	"2004"	"2004"	379	4376070	8.660738974
	"North Carolina"	"37"	"2005"	"2005"	413	4457189	9.265929715
	"North Carolina"	"37"	"2006"	"2006"	415	4563152	9.094590757
	"North Carolina"	"37"	"2007"	"2007"	462	4677313	9.877465972
	"North Carolina"	"37"	"2008"	"2008"	475	4771376	9.955199506
	"North Carolina"	"37"	"2009"	"2009"	493	4846501	10.172287182
	"North Carolina"	"37"	"2010"	"2010"	461	4889991	9.427420214
	"North Carolina"	"37"	"2011"	"2011"	571	4952679	11.529113839
	"North Carolina"	"37"	"2012"	"2012"	558	4999175	11.161841704
	"North Carolina"	"37"	"2013"	"2013"	538	5047448	10.658851760
	"North Carolina"	"37"	"2014"	"2014"	600	5099371	11.766157042
	"North Carolina"	"37"	"2015"	"2015"	640	5150777	12.425309813
	"North Carolina"	"37"	"2016"	"2016"	803	5213836	15.401328312
	"North Dakota"	"38"	"1999"	"1999"	Suppressed	322617	Suppressed
	"North Dakota"	"38"	"2000"	"2000"	Suppressed	321676	Suppressed
	"North Dakota"	"38"	"2001"	"2001"	Suppressed	319787	Suppressed
	"North Dakota"	"38"	"2002"	"2002"	12	319017	Unreliable
	"North Dakota"	"38"	"2003"	"2003"	10	318896	Unreliable
	"North Dakota"	"38"	"2004"	"2004"	Suppressed	321008	Suppressed
	"North Dakota"	"38"	"2005"	"2005"	Suppressed	321543	Suppressed
	"North Dakota"	"38"	"2006"	"2006"	Suppressed	322583	Suppressed
	"North Dakota"	"38"	"2007"	"2007"	16	324066	Unreliable
	"North Dakota"	"38"	"2008"	"2008"	20	326131	6.132505036
	"North Dakota"	"38"	"2009"	"2009"	13	329674	Unreliable
	"North Dakota"	"38"	"2010"	"2010"	14	332727	Unreliable
	"North Dakota"	"38"	"2011"	"2011"	Suppressed	337662	Suppressed
	"North Dakota"	"38"	"2012"	"2012"	10	343886	Unreliable
	"North Dakota"	"38"	"2013"	"2013"	Suppressed	353392	Suppressed
	"North Dakota"	"38"	"2014"	"2014"	21	360463	5.825840655
	"North Dakota"	"38"	"2015"	"2015"	29	368074	7.878850449
	"North Dakota"	"38"	"2016"	"2016"	29	368978	7.859547182
	"Ohio"	"39"	"1999"	"1999"	190	5835017	3.256203024
	"Ohio"	"39"	"2000"	"2000"	214	5840878	3.663832732
	"Ohio"	"39"	"2001"	"2001"	294	5853691	5.022472146
	"Ohio"	"39"	"2002"	"2002"	399	5859385	6.809588378
	"Ohio"	"39"	"2003"	"2003"	300	5868535	5.112008363
	"Ohio"	"39"	"2004"	"2004"	471	5874411	8.017825106
	"Ohio"	"39"	"2005"	"2005"	537	5876703	9.137776743
	"Ohio"	"39"	"2006"	"2006"	585	5883067	9.943792923
	"Ohio"	"39"	"2007"	"2007"	634	5890965	10.762243537
	"Ohio"	"39"	"2008"	"2008"	711	5896594	12.057808287
	"Ohio"	"39"	"2009"	"2009"	531	5902018	8.996922747
	"Ohio"	"39"	"2010"	"2010"	719	5904348	12.177466504
	"Ohio"	"39"	"2011"	"2011"	850	5905599	14.393120833
	"Ohio"	"39"	"2012"	"2012"	823	5901605	13.945358932
	"Ohio"	"39"	"2013"	"2013"	869	5911149	14.701033589
	"Ohio"	"39"	"2014"	"2014"	1007	5919391	17.011885175
	"Ohio"	"39"	"2015"	"2015"	1203	5926893	20.297312605
	"Ohio"	"39"	"2016"	"2016"	1483	5922679	25.039344526
	"Oklahoma"	"40"	"1999"	"1999"	73	1748783	4.174331521
	"Oklahoma"	"40"	"2000"	"2000"	99	1754759	5.641800384
	"Oklahoma"	"40"	"2001"	"2001"	107	1760052	6.079365837
	"Oklahoma"	"40"	"2002"	"2002"	115	1769080	6.500553960
	"Oklahoma"	"40"	"2003"	"2003"	156	1777723	8.775270388
	"Oklahoma"	"40"	"2004"	"2004"	200	1784671	11.206547313
	"Oklahoma"	"40"	"2005"	"2005"	233	1796475	12.969843722
	"Oklahoma"	"40"	"2006"	"2006"	262	1818693	14.405949767
	"Oklahoma"	"40"	"2007"	"2007"	309	1837175	16.819301373
	"Oklahoma"	"40"	"2008"	"2008"	236	1854771	12.723942740
	"Oklahoma"	"40"	"2009"	"2009"	335	1878034	17.837802724
	"Oklahoma"	"40"	"2010"	"2010"	296	1894374	15.625214451
	"Oklahoma"	"40"	"2011"	"2011"	322	1913759	16.825525053
	"Oklahoma"	"40"	"2012"	"2012"	372	1924995	19.324725519
	"Oklahoma"	"40"	"2013"	"2013"	369	1943276	18.988553350
	"Oklahoma"	"40"	"2014"	"2014"	381	1957903	19.459595292
	"Oklahoma"	"40"	"2015"	"2015"	331	1974214	16.766166181
	"Oklahoma"	"40"	"2016"	"2016"	355	1979658	17.932390342
	"Oregon"	"41"	"1999"	"1999"	93	1712226	5.431525978
	"Oregon"	"41"	"2000"	"2000"	111	1724849	6.435345935
	"Oregon"	"41"	"2001"	"2001"	125	1747889	7.151483876
	"Oregon"	"41"	"2002"	"2002"	164	1771126	9.259646123
	"Oregon"	"41"	"2003"	"2003"	178	1788805	9.950777195
	"Oregon"	"41"	"2004"	"2004"	209	1800377	11.608679738
	"Oregon"	"41"	"2005"	"2005"	195	1823447	10.694031688
	"Oregon"	"41"	"2006"	"2006"	248	1853117	13.382857100
	"Oregon"	"41"	"2007"	"2007"	240	1879347	12.770393121
	"Oregon"	"41"	"2008"	"2008"	202	1903535	10.611835348
	"Oregon"	"41"	"2009"	"2009"	234	1923209	12.167164359
	"Oregon"	"41"	"2010"	"2010"	237	1935072	12.247606291
	"Oregon"	"41"	"2011"	"2011"	226	1955239	11.558689245
	"Oregon"	"41"	"2012"	"2012"	240	1968641	12.191151154
	"Oregon"	"41"	"2013"	"2013"	238	1985655	11.985969365
	"Oregon"	"41"	"2014"	"2014"	251	2006139	12.511595657
	"Oregon"	"41"	"2015"	"2015"	240	2035807	11.788936770
	"Oregon"	"41"	"2016"	"2016"	247	2066455	11.952837105
	"Pennsylvania"	"42"	"1999"	"1999"	313	6347064	4.931413958
	"Pennsylvania"	"42"	"2000"	"2000"	367	6351391	5.778261801
	"Pennsylvania"	"42"	"2001"	"2001"	280	6354395	4.406399036
	"Pennsylvania"	"42"	"2002"	"2002"	365	6363832	5.735537959
	"Pennsylvania"	"42"	"2003"	"2003"	458	6377894	7.181053809
	"Pennsylvania"	"42"	"2004"	"2004"	511	6390749	7.995932871
	"Pennsylvania"	"42"	"2005"	"2005"	586	6405053	9.149026558
	"Pennsylvania"	"42"	"2006"	"2006"	543	6429312	8.445693723
	"Pennsylvania"	"42"	"2007"	"2007"	597	6452087	9.252820056
	"Pennsylvania"	"42"	"2008"	"2008"	674	6473295	10.412008104
	"Pennsylvania"	"42"	"2009"	"2009"	687	6497024	10.574072067
	"Pennsylvania"	"42"	"2010"	"2010"	711	6512016	10.918277842
	"Pennsylvania"	"42"	"2011"	"2011"	814	6528324	12.468743892
	"Pennsylvania"	"42"	"2012"	"2012"	870	6533359	13.316274217
	"Pennsylvania"	"42"	"2013"	"2013"	909	6531461	13.917253735
	"Pennsylvania"	"42"	"2014"	"2014"	1036	6533392	15.857000468
	"Pennsylvania"	"42"	"2015"	"2015"	1162	6538129	17.772668603
	"Pennsylvania"	"42"	"2016"	"2016"	1527	6523033	23.409355740
	"Rhode Island"	"44"	"1999"	"1999"	23	540724	4.253556343
	"Rhode Island"	"44"	"2000"	"2000"	26	544684	4.773409904
	"Rhode Island"	"44"	"2001"	"2001"	43	548974	7.832793538
	"Rhode Island"	"44"	"2002"	"2002"	34	553090	6.147281636
	"Rhode Island"	"44"	"2003"	"2003"	47	555590	8.459475512
	"Rhode Island"	"44"	"2004"	"2004"	38	556375	6.829925859
	"Rhode Island"	"44"	"2005"	"2005"	65	552832	11.757640658
	"Rhode Island"	"44"	"2006"	"2006"	48	550134	8.725146964
	"Rhode Island"	"44"	"2007"	"2007"	43	546859	7.863087194
	"Rhode Island"	"44"	"2008"	"2008"	71	545412	13.017682046
	"Rhode Island"	"44"	"2009"	"2009"	58	544764	10.646812198
	"Rhode Island"	"44"	"2010"	"2010"	65	544167	11.944862515
	"Rhode Island"	"44"	"2011"	"2011"	78	543055	14.363186049
	"Rhode Island"	"44"	"2012"	"2012"	68	542016	12.545755107
	"Rhode Island"	"44"	"2013"	"2013"	80	542084	14.757860405
	"Rhode Island"	"44"	"2014"	"2014"	78	543810	14.343244883
	"Rhode Island"	"44"	"2015"	"2015"	98	544349	18.003156064
	"Rhode Island"	"44"	"2016"	"2016"	100	543345	18.404512786
	"South Carolina"	"45"	"1999"	"1999"	57	2045606	2.786460345
	"South Carolina"	"45"	"2000"	"2000"	99	2063083	4.798643583
	"South Carolina"	"45"	"2001"	"2001"	98	2089963	4.689078228
	"South Carolina"	"45"	"2002"	"2002"	80	2111069	3.789549276
	"South Carolina"	"45"	"2003"	"2003"	113	2133967	5.295302130
	"South Carolina"	"45"	"2004"	"2004"	159	2162305	7.353264225
	"South Carolina"	"45"	"2005"	"2005"	200	2192345	9.122651772
	"South Carolina"	"45"	"2006"	"2006"	290	2237655	12.959996067
	"South Carolina"	"45"	"2007"	"2007"	255	2280792	11.180326834
	"South Carolina"	"45"	"2008"	"2008"	262	2325047	11.268589409
	"South Carolina"	"45"	"2009"	"2009"	291	2357030	12.346045659
	"South Carolina"	"45"	"2010"	"2010"	315	2375263	13.261689337
	"South Carolina"	"45"	"2011"	"2011"	289	2402602	12.028625632
	"South Carolina"	"45"	"2012"	"2012"	282	2426510	11.621629418
	"South Carolina"	"45"	"2013"	"2013"	294	2451720	11.991581420
	"South Carolina"	"45"	"2014"	"2014"	334	2483088	13.450993279
	"South Carolina"	"45"	"2015"	"2015"	348	2517178	13.825005621
	"South Carolina"	"45"	"2016"	"2016"	365	2553185	14.295869669
	"South Dakota"	"46"	"1999"	"1999"	Suppressed	378500	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	11	380286	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	11	381537	Unreliable
	"South Dakota"	"46"	"2002"	"2002"	Suppressed	382328	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	17	383633	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	26	386677	6.723958239
	"South Dakota"	"46"	"2005"	"2005"	22	389021	5.655221698
	"South Dakota"	"46"	"2006"	"2006"	22	392420	5.606238214
	"South Dakota"	"46"	"2007"	"2007"	16	396650	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	24	400236	5.996462087
	"South Dakota"	"46"	"2009"	"2009"	23	403198	5.704393375
	"South Dakota"	"46"	"2010"	"2010"	22	406799	5.408076224
	"South Dakota"	"46"	"2011"	"2011"	28	410905	6.814227133
	"South Dakota"	"46"	"2012"	"2012"	22	415038	5.300719452
	"South Dakota"	"46"	"2013"	"2013"	30	420499	7.134380819
	"South Dakota"	"46"	"2014"	"2014"	36	423862	8.493330376
	"South Dakota"	"46"	"2015"	"2015"	33	426493	7.737524414
	"South Dakota"	"46"	"2016"	"2016"	31	429182	7.223042905
	"Tennessee"	"47"	"1999"	"1999"	143	2897466	4.935346955
	"Tennessee"	"47"	"2000"	"2000"	167	2919008	5.721121696
	"Tennessee"	"47"	"2001"	"2001"	188	2948421	6.376294295
	"Tennessee"	"47"	"2002"	"2002"	233	2971873	7.840173520
	"Tennessee"	"47"	"2003"	"2003"	308	3000983	10.263303724
	"Tennessee"	"47"	"2004"	"2004"	355	3027931	11.724177334
	"Tennessee"	"47"	"2005"	"2005"	398	3068439	12.970764614
	"Tennessee"	"47"	"2006"	"2006"	433	3121455	13.871736097
	"Tennessee"	"47"	"2007"	"2007"	435	3162280	13.755897644
	"Tennessee"	"47"	"2008"	"2008"	412	3203115	12.862479180
	"Tennessee"	"47"	"2009"	"2009"	421	3231769	13.026921169
	"Tennessee"	"47"	"2010"	"2010"	452	3252601	13.896570775
	"Tennessee"	"47"	"2011"	"2011"	469	3282422	14.288229850
	"Tennessee"	"47"	"2012"	"2012"	544	3307480	16.447567332
	"Tennessee"	"47"	"2013"	"2013"	582	3328884	17.483336758
	"Tennessee"	"47"	"2014"	"2014"	573	3357172	17.067936942
	"Tennessee"	"47"	"2015"	"2015"	677	3382838	20.012782167
	"Tennessee"	"47"	"2016"	"2016"	733	3408679	21.503931582
	"Texas"	"48"	"1999"	"1999"	436	10360202	4.208412153
	"Texas"	"48"	"2000"	"2000"	447	10498910	4.257584835
	"Texas"	"48"	"2001"	"2001"	558	10731190	5.199796108
	"Texas"	"48"	"2002"	"2002"	671	10914653	6.147698878
	"Texas"	"48"	"2003"	"2003"	732	11095953	6.596999825
	"Texas"	"48"	"2004"	"2004"	743	11278402	6.587812706
	"Texas"	"48"	"2005"	"2005"	803	11470439	7.000603900
	"Texas"	"48"	"2006"	"2006"	886	11771243	7.526817686
	"Texas"	"48"	"2007"	"2007"	897	12010572	7.468420322
	"Texas"	"48"	"2008"	"2008"	834	12249936	6.808198835
	"Texas"	"48"	"2009"	"2009"	971	12500150	7.767906785
	"Texas"	"48"	"2010"	"2010"	1032	12673281	8.143116214
	"Texas"	"48"	"2011"	"2011"	1041	12932239	8.049650181
	"Texas"	"48"	"2012"	"2012"	981	13111469	7.481999157
	"Texas"	"48"	"2013"	"2013"	1037	13301191	7.796294332
	"Texas"	"48"	"2014"	"2014"	1117	13574572	8.228620394
	"Texas"	"48"	"2015"	"2015"	1083	13831324	7.830053001
	"Texas"	"48"	"2016"	"2016"	1102	14031164	7.853945688
	"Utah"	"49"	"1999"	"1999"	62	1100167	5.635508064
	"Utah"	"49"	"2000"	"2000"	73	1114138	6.552150631
	"Utah"	"49"	"2001"	"2001"	83	1139182	7.285929729
	"Utah"	"49"	"2002"	"2002"	120	1158853	10.355066605
	"Utah"	"49"	"2003"	"2003"	152	1175867	12.926632009
	"Utah"	"49"	"2004"	"2004"	135	1196749	11.280560920
	"Utah"	"49"	"2005"	"2005"	207	1224741	16.901532651
	"Utah"	"49"	"2006"	"2006"	188	1257991	14.944463037
	"Utah"	"49"	"2007"	"2007"	224	1292672	17.328448361
	"Utah"	"49"	"2008"	"2008"	191	1325631	14.408232759
	"Utah"	"49"	"2009"	"2009"	210	1355509	15.492335351
	"Utah"	"49"	"2010"	"2010"	189	1375568	13.739778768
	"Utah"	"49"	"2011"	"2011"	236	1401715	16.836518122
	"Utah"	"49"	"2012"	"2012"	250	1419427	17.612740916
	"Utah"	"49"	"2013"	"2013"	250	1441891	17.338342496
	"Utah"	"49"	"2014"	"2014"	265	1463152	18.111583759
	"Utah"	"49"	"2015"	"2015"	304	1488819	20.418868916
	"Utah"	"49"	"2016"	"2016"	274	1515323	18.081953485
	"Vermont"	"50"	"1999"	"1999"	13	308398	Unreliable
	"Vermont"	"50"	"2000"	"2000"	Suppressed	310490	Suppressed
	"Vermont"	"50"	"2001"	"2001"	25	311779	8.018500284
	"Vermont"	"50"	"2002"	"2002"	21	312959	6.710144140
	"Vermont"	"50"	"2003"	"2003"	20	314206	6.365250823
	"Vermont"	"50"	"2004"	"2004"	16	315080	Unreliable
	"Vermont"	"50"	"2005"	"2005"	22	315422	6.974782989
	"Vermont"	"50"	"2006"	"2006"	29	316290	9.168800784
	"Vermont"	"50"	"2007"	"2007"	31	316538	9.793452919
	"Vermont"	"50"	"2008"	"2008"	27	316722	8.524826188
	"Vermont"	"50"	"2009"	"2009"	19	317128	Unreliable
	"Vermont"	"50"	"2010"	"2010"	26	317535	8.188073756
	"Vermont"	"50"	"2011"	"2011"	45	317581	14.169613421
	"Vermont"	"50"	"2012"	"2012"	33	317233	10.402448673
	"Vermont"	"50"	"2013"	"2013"	39	317442	12.285708885
	"Vermont"	"50"	"2014"	"2014"	32	317713	10.071983205
	"Vermont"	"50"	"2015"	"2015"	38	317516	11.967900830
	"Vermont"	"50"	"2016"	"2016"	48	316128	15.183723049
	"Virginia"	"51"	"1999"	"1999"	136	3569683	3.809862108
	"Virginia"	"51"	"2000"	"2000"	161	3606620	4.464013398
	"Virginia"	"51"	"2001"	"2001"	172	3665386	4.692548070
	"Virginia"	"51"	"2002"	"2002"	179	3713695	4.819997334
	"Virginia"	"51"	"2003"	"2003"	227	3757780	6.040800685
	"Virginia"	"51"	"2004"	"2004"	200	3814310	5.243412308
	"Virginia"	"51"	"2005"	"2005"	244	3863646	6.315278367
	"Virginia"	"51"	"2006"	"2006"	261	3908475	6.677796327
	"Virginia"	"51"	"2007"	"2007"	295	3947966	7.472202142
	"Virginia"	"51"	"2008"	"2008"	298	3988983	7.470575833
	"Virginia"	"51"	"2009"	"2009"	276	4037895	6.835244602
	"Virginia"	"51"	"2010"	"2010"	236	4075041	5.791352774
	"Virginia"	"51"	"2011"	"2011"	330	4120439	8.008855367
	"Virginia"	"51"	"2012"	"2012"	315	4164342	7.564220230
	"Virginia"	"51"	"2013"	"2013"	333	4198203	7.931965177
	"Virginia"	"51"	"2014"	"2014"	381	4231045	9.004867592
	"Virginia"	"51"	"2015"	"2015"	387	4258228	9.088287428
	"Virginia"	"51"	"2016"	"2016"	502	4274994	11.742706540
	"Washington"	"53"	"1999"	"1999"	202	2934901	6.882685310
	"Washington"	"53"	"2000"	"2000"	207	2959821	6.993666171
	"Washington"	"53"	"2001"	"2001"	196	3002080	6.528806694
	"Washington"	"53"	"2002"	"2002"	274	3036742	9.022827754
	"Washington"	"53"	"2003"	"2003"	288	3065739	9.394146077
	"Washington"	"53"	"2004"	"2004"	341	3107815	10.972339087
	"Washington"	"53"	"2005"	"2005"	356	3145396	11.318129736
	"Washington"	"53"	"2006"	"2006"	408	3200695	12.747231461
	"Washington"	"53"	"2007"	"2007"	410	3247800	12.623930045
	"Washington"	"53"	"2008"	"2008"	439	3293162	13.330653032
	"Washington"	"53"	"2009"	"2009"	447	3343920	13.367544678
	"Washington"	"53"	"2010"	"2010"	409	3374833	12.119118190
	"Washington"	"53"	"2011"	"2011"	454	3420356	13.273472118
	"Washington"	"53"	"2012"	"2012"	419	3455462	12.125730221
	"Washington"	"53"	"2013"	"2013"	444	3488736	12.726672353
	"Washington"	"53"	"2014"	"2014"	432	3531595	12.232433221
	"Washington"	"53"	"2015"	"2015"	468	3585353	13.053108020
	"Washington"	"53"	"2016"	"2016"	473	3646600	12.970986673
	"West Virginia"	"54"	"1999"	"1999"	28	931809	3.004907658
	"West Virginia"	"54"	"2000"	"2000"	46	929174	4.950633574
	"West Virginia"	"54"	"2001"	"2001"	80	923643	8.661355091
	"West Virginia"	"54"	"2002"	"2002"	70	923841	7.577061421
	"West Virginia"	"54"	"2003"	"2003"	91	925835	9.828965204
	"West Virginia"	"54"	"2004"	"2004"	129	927027	13.915452301
	"West Virginia"	"54"	"2005"	"2005"	60	927690	6.467677780
	"West Virginia"	"54"	"2006"	"2006"	151	930605	16.226003514
	"West Virginia"	"54"	"2007"	"2007"	147	932683	15.760982027
	"West Virginia"	"54"	"2008"	"2008"	173	934911	18.504435181
	"West Virginia"	"54"	"2009"	"2009"	85	937434	9.067305005
	"West Virginia"	"54"	"2010"	"2010"	210	939408	22.354504113
	"West Virginia"	"54"	"2011"	"2011"	240	940283	25.524230471
	"West Virginia"	"54"	"2012"	"2012"	237	940008	25.212551382
	"West Virginia"	"54"	"2013"	"2013"	216	938728	23.009860151
	"West Virginia"	"54"	"2014"	"2014"	235	936411	25.095817969
	"West Virginia"	"54"	"2015"	"2015"	301	933068	32.259170821
	"West Virginia"	"54"	"2016"	"2016"	300	925159	32.426858518
	"Wisconsin"	"55"	"1999"	"1999"	100	2701525	3.701612978
	"Wisconsin"	"55"	"2000"	"2000"	99	2714634	3.646900466
	"Wisconsin"	"55"	"2001"	"2001"	123	2733647	4.499483657
	"Wisconsin"	"55"	"2002"	"2002"	143	2751697	5.196793106
	"Wisconsin"	"55"	"2003"	"2003"	154	2766901	5.565793644
	"Wisconsin"	"55"	"2004"	"2004"	201	2782678	7.223257596
	"Wisconsin"	"55"	"2005"	"2005"	223	2797061	7.972654154
	"Wisconsin"	"55"	"2006"	"2006"	241	2812276	8.569571408
	"Wisconsin"	"55"	"2007"	"2007"	239	2827782	8.451853785
	"Wisconsin"	"55"	"2008"	"2008"	240	2842268	8.443960949
	"Wisconsin"	"55"	"2009"	"2009"	261	2856103	9.138325894
	"Wisconsin"	"55"	"2010"	"2010"	274	2864586	9.565082005
	"Wisconsin"	"55"	"2011"	"2011"	276	2875675	9.597746616
	"Wisconsin"	"55"	"2012"	"2012"	279	2883326	9.676325188
	"Wisconsin"	"55"	"2013"	"2013"	339	2890553	11.727859686
	"Wisconsin"	"55"	"2014"	"2014"	363	2898057	12.525633554
	"Wisconsin"	"55"	"2015"	"2015"	348	2903737	11.984556453
	"Wisconsin"	"55"	"2016"	"2016"	421	2905282	14.490848049
	"Wyoming"	"56"	"1999"	"1999"	12	244518	Unreliable
	"Wyoming"	"56"	"2000"	"2000"	13	245408	Unreliable
	"Wyoming"	"56"	"2001"	"2001"	10	245327	Unreliable
	"Wyoming"	"56"	"2002"	"2002"	13	247785	Unreliable
	"Wyoming"	"56"	"2003"	"2003"	22	249128	8.830801837
	"Wyoming"	"56"	"2004"	"2004"	27	251506	10.735330370
	"Wyoming"	"56"	"2005"	"2005"	16	253726	Unreliable
	"Wyoming"	"56"	"2006"	"2006"	28	257361	10.879659311
	"Wyoming"	"56"	"2007"	"2007"	27	262776	10.274910951
	"Wyoming"	"56"	"2008"	"2008"	38	267982	14.180056869
	"Wyoming"	"56"	"2009"	"2009"	26	274046	9.487458310
	"Wyoming"	"56"	"2010"	"2010"	47	276189	17.017332334
	"Wyoming"	"56"	"2011"	"2011"	42	278401	15.086152708
	"Wyoming"	"56"	"2012"	"2012"	53	282131	18.785599597
	"Wyoming"	"56"	"2013"	"2013"	39	285380	13.665989207
	"Wyoming"	"56"	"2014"	"2014"	48	286111	16.776705544
	"Wyoming"	"56"	"2015"	"2015"	51	287206	17.757289193
	"Wyoming"	"56"	"2016"	"2016"	53	286559	18.495318591
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: Female"
"Hispanic Origin: All"
"MCD - Drug/Alcohol Induced Causes: All"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 19, 2018 1:19:41 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Oct 19, 2018 1:19:41 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
