"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"2000"	"2000"	26	352845	7.368674631
	"Arkansas"	"05"	"2001"	"2001"	23	348283	6.603825050
	"Arkansas"	"05"	"2002"	"2002"	38	347949	10.921140742
	"Arkansas"	"05"	"2003"	"2003"	42	350210	11.992804317
	"Arkansas"	"05"	"2004"	"2004"	45	354627	12.689389133
	"Arkansas"	"05"	"2005"	"2005"	55	360441	15.259085398
	"Arkansas"	"05"	"2006"	"2006"	64	366132	17.480034523
	"Arkansas"	"05"	"2007"	"2007"	58	368360	15.745466392
	"Arkansas"	"05"	"2008"	"2008"	76	370940	20.488488704
	"Arkansas"	"05"	"2009"	"2009"	66	374133	17.640785496
	"Arkansas"	"05"	"2010"	"2010"	83	375892	22.080810446
	"Arkansas"	"05"	"2011"	"2011"	81	381792	21.215740508
	"Arkansas"	"05"	"2012"	"2012"	86	384233	22.382252435
	"Arkansas"	"05"	"2013"	"2013"	72	384032	18.748437630
	"Arkansas"	"05"	"2014"	"2014"	75	386530	19.403409826
	"Arkansas"	"05"	"2015"	"2015"	77	388958	19.796481882
	"Arkansas"	"05"	"2016"	"2016"	85	392755	21.641990554
	"California"	"06"	"1999"	"1999"	505	5278543	9.567033933
	"California"	"06"	"2000"	"2000"	342	5229062	6.540369956
	"California"	"06"	"2001"	"2001"	197	5234401	3.763563395
	"California"	"06"	"2002"	"2002"	470	5225289	8.994717804
	"California"	"06"	"2003"	"2003"	455	5211149	8.731279800
	"California"	"06"	"2004"	"2004"	489	5201301	9.401493972
	"California"	"06"	"2005"	"2005"	498	5170422	9.631708979
	"California"	"06"	"2006"	"2006"	511	5169993	9.883959224
	"California"	"06"	"2007"	"2007"	489	5180534	9.439181366
	"California"	"06"	"2008"	"2008"	533	5227071	10.196915251
	"California"	"06"	"2009"	"2009"	547	5279559	10.360713840
	"California"	"06"	"2010"	"2010"	604	5317877	11.357915950
	"California"	"06"	"2011"	"2011"	626	5412367	11.566104072
	"California"	"06"	"2012"	"2012"	631	5482640	11.509054032
	"California"	"06"	"2013"	"2013"	697	5591286	12.465826288
	"California"	"06"	"2014"	"2014"	692	5723386	12.090744884
	"California"	"06"	"2015"	"2015"	755	5835694	12.937621472
	"California"	"06"	"2016"	"2016"	817	5917785	13.805841206
	"Colorado"	"08"	"1999"	"1999"	64	654857	9.773126041
	"Colorado"	"08"	"2000"	"2000"	70	664027	10.541740020
	"Colorado"	"08"	"2001"	"2001"	81	674645	12.006314432
	"Colorado"	"08"	"2002"	"2002"	60	678811	8.838984636
	"Colorado"	"08"	"2003"	"2003"	94	672836	13.970715003
	"Colorado"	"08"	"2004"	"2004"	84	673625	12.469845983
	"Colorado"	"08"	"2005"	"2005"	95	667340	14.235622022
	"Colorado"	"08"	"2006"	"2006"	133	673414	19.750109145
	"Colorado"	"08"	"2007"	"2007"	128	684807	18.691397722
	"Colorado"	"08"	"2008"	"2008"	134	700644	19.125261902
	"Colorado"	"08"	"2009"	"2009"	160	715247	22.369894596
	"Colorado"	"08"	"2010"	"2010"	122	726278	16.797975431
	"Colorado"	"08"	"2011"	"2011"	186	746007	24.932741918
	"Colorado"	"08"	"2012"	"2012"	173	761670	22.713248520
	"Colorado"	"08"	"2013"	"2013"	163	779686	20.905851843
	"Colorado"	"08"	"2014"	"2014"	207	798927	25.909751454
	"Colorado"	"08"	"2015"	"2015"	216	823332	26.234860299
	"Colorado"	"08"	"2016"	"2016"	228	842409	27.065237907
	"Connecticut"	"09"	"1999"	"1999"	65	462436	14.055999100
	"Connecticut"	"09"	"2000"	"2000"	72	451640	15.941900629
	"Connecticut"	"09"	"2001"	"2001"	63	437292	14.406849428
	"Connecticut"	"09"	"2002"	"2002"	69	431490	15.991100605
	"Connecticut"	"09"	"2003"	"2003"	59	425567	13.863856925
	"Connecticut"	"09"	"2004"	"2004"	67	417964	16.030088716
	"Connecticut"	"09"	"2005"	"2005"	61	409222	14.906334459
	"Connecticut"	"09"	"2006"	"2006"	76	403277	18.845607362
	"Connecticut"	"09"	"2007"	"2007"	80	402640	19.868865488
	"Connecticut"	"09"	"2008"	"2008"	68	409191	16.618156313
	"Connecticut"	"09"	"2009"	"2009"	77	415315	18.540144228
	"Connecticut"	"09"	"2010"	"2010"	59	420377	14.035020945
	"Connecticut"	"09"	"2011"	"2011"	85	427931	19.863015299
	"Connecticut"	"09"	"2012"	"2012"	89	434550	20.480957312
	"Connecticut"	"09"	"2013"	"2013"	132	439593	30.027775693
	"Connecticut"	"09"	"2014"	"2014"	136	441312	30.817199623
	"Connecticut"	"09"	"2015"	"2015"	180	441550	40.765485222
	"Connecticut"	"09"	"2016"	"2016"	239	442021	54.069829261
	"Delaware"	"10"	"1999"	"1999"	11	111049	Unreliable
	"Delaware"	"10"	"2000"	"2000"	10	108840	Unreliable
	"Delaware"	"10"	"2001"	"2001"	Suppressed	106005	Suppressed
	"Delaware"	"10"	"2002"	"2002"	19	104991	Unreliable
	"Delaware"	"10"	"2003"	"2003"	12	105498	Unreliable
	"Delaware"	"10"	"2004"	"2004"	14	106972	Unreliable
	"Delaware"	"10"	"2005"	"2005"	20	107588	18.589433766
	"Delaware"	"10"	"2006"	"2006"	23	107873	21.321368647
	"Delaware"	"10"	"2007"	"2007"	26	108223	24.024467997
	"Delaware"	"10"	"2008"	"2008"	34	109380	31.084293289
	"Delaware"	"10"	"2009"	"2009"	29	110691	26.199058641
	"Delaware"	"10"	"2010"	"2010"	30	111417	26.925873071
	"Delaware"	"10"	"2011"	"2011"	45	114307	39.367667772
	"Delaware"	"10"	"2012"	"2012"	39	116298	33.534540577
	"Delaware"	"10"	"2013"	"2013"	46	120019	38.327264850
	"Delaware"	"10"	"2014"	"2014"	50	123681	40.426581286
	"Delaware"	"10"	"2015"	"2015"	60	125941	47.641355873
	"Delaware"	"10"	"2016"	"2016"	91	127501	71.371989239
	"District of Columbia"	"11"	"1999"	"1999"	Suppressed	106678	Suppressed
	"District of Columbia"	"11"	"2000"	"2000"	Suppressed	101762	Suppressed
	"District of Columbia"	"11"	"2001"	"2001"	Suppressed	102420	Suppressed
	"District of Columbia"	"11"	"2002"	"2002"	Suppressed	102631	Suppressed
	"District of Columbia"	"11"	"2003"	"2003"	Suppressed	102534	Suppressed
	"District of Columbia"	"11"	"2004"	"2004"	Suppressed	103255	Suppressed
	"District of Columbia"	"11"	"2005"	"2005"	Suppressed	102771	Suppressed
	"District of Columbia"	"11"	"2006"	"2006"	Suppressed	105154	Suppressed
	"District of Columbia"	"11"	"2007"	"2007"	Suppressed	107876	Suppressed
	"District of Columbia"	"11"	"2008"	"2008"	Suppressed	112093	Suppressed
	"District of Columbia"	"11"	"2009"	"2009"	Suppressed	118225	Suppressed
	"District of Columbia"	"11"	"2010"	"2010"	Suppressed	124745	Suppressed
	"District of Columbia"	"11"	"2011"	"2011"	Suppressed	133242	Suppressed
	"District of Columbia"	"11"	"2012"	"2012"	Suppressed	139922	Suppressed
	"District of Columbia"	"11"	"2013"	"2013"	15	145884	Unreliable
	"District of Columbia"	"11"	"2014"	"2014"	11	149921	Unreliable
	"District of Columbia"	"11"	"2015"	"2015"	Suppressed	152335	Suppressed
	"District of Columbia"	"11"	"2016"	"2016"	24	154991	15.484770083
	"Florida"	"12"	"1999"	"1999"	188	2092705	8.983588227
	"Florida"	"12"	"2000"	"2000"	189	2084100	9.068662732
	"Florida"	"12"	"2001"	"2001"	315	2071777	15.204339077
	"Florida"	"12"	"2002"	"2002"	349	2085560	16.734114578
	"Florida"	"12"	"2003"	"2003"	380	2103282	18.067001952
	"Florida"	"12"	"2004"	"2004"	413	2142213	19.279128639
	"Florida"	"12"	"2005"	"2005"	487	2184963	22.288706948
	"Florida"	"12"	"2006"	"2006"	526	2221655	23.676043310
	"Florida"	"12"	"2007"	"2007"	567	2237326	25.342752911
	"Florida"	"12"	"2008"	"2008"	609	2250501	27.060641164
	"Florida"	"12"	"2009"	"2009"	628	2268725	27.680745793
	"Florida"	"12"	"2010"	"2010"	695	2289545	30.355376287
	"Florida"	"12"	"2011"	"2011"	650	2343680	27.734161660
	"Florida"	"12"	"2012"	"2012"	486	2401234	20.239593476
	"Florida"	"12"	"2013"	"2013"	457	2456199	18.605984287
	"Florida"	"12"	"2014"	"2014"	597	2532017	23.578040748
	"Florida"	"12"	"2015"	"2015"	766	2614315	29.300218222
	"Florida"	"12"	"2016"	"2016"	1272	2683425	47.402107381
	"Georgia"	"13"	"1999"	"1999"	63	1294350	4.867307915
	"Georgia"	"13"	"2000"	"2000"	88	1299256	6.773107071
	"Georgia"	"13"	"2001"	"2001"	105	1295862	8.102714641
	"Georgia"	"13"	"2002"	"2002"	103	1292841	7.966950306
	"Georgia"	"13"	"2003"	"2003"	126	1287770	9.784355902
	"Georgia"	"13"	"2004"	"2004"	132	1294936	10.193553967
	"Georgia"	"13"	"2005"	"2005"	123	1293172	9.511495764
	"Georgia"	"13"	"2006"	"2006"	160	1312377	12.191618719
	"Georgia"	"13"	"2007"	"2007"	181	1320457	13.707375553
	"Georgia"	"13"	"2008"	"2008"	190	1330542	14.279894960
	"Georgia"	"13"	"2009"	"2009"	192	1338179	14.347856303
	"Georgia"	"13"	"2010"	"2010"	195	1335560	14.600616970
	"Georgia"	"13"	"2011"	"2011"	211	1358528	15.531516465
	"Georgia"	"13"	"2012"	"2012"	212	1366607	15.512872391
	"Georgia"	"13"	"2013"	"2013"	213	1365240	15.601652457
	"Georgia"	"13"	"2014"	"2014"	272	1383437	19.661177198
	"Georgia"	"13"	"2015"	"2015"	332	1402157	23.677804982
	"Georgia"	"13"	"2016"	"2016"	310	1422300	21.795683049
	"Hawaii"	"15"	"1999"	"1999"	12	174184	Unreliable
	"Hawaii"	"15"	"2000"	"2000"	Suppressed	171159	Suppressed
	"Hawaii"	"15"	"2001"	"2001"	12	168560	Unreliable
	"Hawaii"	"15"	"2002"	"2002"	Suppressed	168909	Suppressed
	"Hawaii"	"15"	"2003"	"2003"	Suppressed	167480	Suppressed
	"Hawaii"	"15"	"2004"	"2004"	Suppressed	169160	Suppressed
	"Hawaii"	"15"	"2005"	"2005"	11	173008	Unreliable
	"Hawaii"	"15"	"2006"	"2006"	15	176055	Unreliable
	"Hawaii"	"15"	"2007"	"2007"	12	175506	Unreliable
	"Hawaii"	"15"	"2008"	"2008"	16	180269	Unreliable
	"Hawaii"	"15"	"2009"	"2009"	19	183239	Unreliable
	"Hawaii"	"15"	"2010"	"2010"	19	185333	Unreliable
	"Hawaii"	"15"	"2011"	"2011"	17	192417	Unreliable
	"Hawaii"	"15"	"2012"	"2012"	24	199305	12.041845413
	"Hawaii"	"15"	"2013"	"2013"	27	205722	13.124507831
	"Hawaii"	"15"	"2014"	"2014"	14	211196	Unreliable
	"Hawaii"	"15"	"2015"	"2015"	22	215911	10.189383589
	"Hawaii"	"15"	"2016"	"2016"	17	207903	Unreliable
	"Idaho"	"16"	"1999"	"1999"	Suppressed	164835	Suppressed
	"Idaho"	"16"	"2000"	"2000"	10	169433	Unreliable
	"Idaho"	"16"	"2001"	"2001"	16	169900	Unreliable
	"Idaho"	"16"	"2002"	"2002"	11	172436	Unreliable
	"Idaho"	"16"	"2003"	"2003"	14	175412	Unreliable
	"Idaho"	"16"	"2004"	"2004"	11	180138	Unreliable
	"Idaho"	"16"	"2005"	"2005"	15	185263	Unreliable
	"Idaho"	"16"	"2006"	"2006"	27	191279	14.115506668
	"Idaho"	"16"	"2007"	"2007"	26	198366	13.107084884
	"Idaho"	"16"	"2008"	"2008"	25	204010	12.254301260
	"Idaho"	"16"	"2009"	"2009"	34	207725	16.367793958
	"Idaho"	"16"	"2010"	"2010"	36	208965	17.227765415
	"Idaho"	"16"	"2011"	"2011"	35	210502	16.626920409
	"Idaho"	"16"	"2012"	"2012"	29	210527	13.774955231
	"Idaho"	"16"	"2013"	"2013"	35	212296	16.486415194
	"Idaho"	"16"	"2014"	"2014"	39	215372	18.108203480
	"Idaho"	"16"	"2015"	"2015"	33	217691	15.159101662
	"Idaho"	"16"	"2016"	"2016"	51	221561	23.018491521
	"Illinois"	"17"	"1999"	"1999"	187	1825711	10.242584944
	"Illinois"	"17"	"2000"	"2000"	182	1811674	10.045957496
	"Illinois"	"17"	"2001"	"2001"	186	1788465	10.399979871
	"Illinois"	"17"	"2002"	"2002"	187	1778648	10.513603591
	"Illinois"	"17"	"2003"	"2003"	178	1764369	10.088592579
	"Illinois"	"17"	"2004"	"2004"	204	1751645	11.646195433
	"Illinois"	"17"	"2005"	"2005"	238	1738659	13.688710667
	"Illinois"	"17"	"2006"	"2006"	269	1737829	15.479083385
	"Illinois"	"17"	"2007"	"2007"	214	1742537	12.280944393
	"Illinois"	"17"	"2008"	"2008"	287	1757471	16.330283686
	"Illinois"	"17"	"2009"	"2009"	284	1770469	16.040947342
	"Illinois"	"17"	"2010"	"2010"	304	1775957	17.117531562
	"Illinois"	"17"	"2011"	"2011"	349	1788198	19.516854398
	"Illinois"	"17"	"2012"	"2012"	378	1786326	21.160751173
	"Illinois"	"17"	"2013"	"2013"	350	1784842	19.609578887
	"Illinois"	"17"	"2014"	"2014"	399	1780945	22.403836166
	"Illinois"	"17"	"2015"	"2015"	410	1774341	23.107170493
	"Illinois"	"17"	"2016"	"2016"	586	1774032	33.032098632
	"Indiana"	"18"	"1999"	"1999"	53	836943	6.332569840
	"Indiana"	"18"	"2000"	"2000"	62	831125	7.459768386
	"Indiana"	"18"	"2001"	"2001"	68	817892	8.314056135
	"Indiana"	"18"	"2002"	"2002"	56	812004	6.896517751
	"Indiana"	"18"	"2003"	"2003"	97	812263	11.941944912
	"Indiana"	"18"	"2004"	"2004"	114	810727	14.061453486
	"Indiana"	"18"	"2005"	"2005"	159	811745	19.587432014
	"Indiana"	"18"	"2006"	"2006"	155	812260	19.082559772
	"Indiana"	"18"	"2007"	"2007"	195	816321	23.887661839
	"Indiana"	"18"	"2008"	"2008"	194	821148	23.625460940
	"Indiana"	"18"	"2009"	"2009"	191	825179	23.146493064
	"Indiana"	"18"	"2010"	"2010"	218	827345	26.349346403
	"Indiana"	"18"	"2011"	"2011"	238	834966	28.504154660
	"Indiana"	"18"	"2012"	"2012"	243	836003	29.066881339
	"Indiana"	"18"	"2013"	"2013"	278	842583	32.993782215
	"Indiana"	"18"	"2014"	"2014"	280	845927	33.099782842
	"Indiana"	"18"	"2015"	"2015"	350	850559	41.149408801
	"Indiana"	"18"	"2016"	"2016"	463	859672	53.857750398
	"Iowa"	"19"	"1999"	"1999"	10	366236	Unreliable
	"Iowa"	"19"	"2000"	"2000"	11	363060	Unreliable
	"Iowa"	"19"	"2001"	"2001"	16	356466	Unreliable
	"Iowa"	"19"	"2002"	"2002"	13	353253	Unreliable
	"Iowa"	"19"	"2003"	"2003"	14	351501	Unreliable
	"Iowa"	"19"	"2004"	"2004"	25	349425	7.154611147
	"Iowa"	"19"	"2005"	"2005"	24	350690	6.843651088
	"Iowa"	"19"	"2006"	"2006"	36	352021	10.226662614
	"Iowa"	"19"	"2007"	"2007"	33	360633	9.150576902
	"Iowa"	"19"	"2008"	"2008"	40	368668	10.849870344
	"Iowa"	"19"	"2009"	"2009"	46	377041	12.200264693
	"Iowa"	"19"	"2010"	"2010"	50	382583	13.069059524
	"Iowa"	"19"	"2011"	"2011"	47	388238	12.105976231
	"Iowa"	"19"	"2012"	"2012"	43	390200	11.019989749
	"Iowa"	"19"	"2013"	"2013"	48	390593	12.289006715
	"Iowa"	"19"	"2014"	"2014"	41	392294	10.451345165
	"Iowa"	"19"	"2015"	"2015"	57	391509	14.559052282
	"Iowa"	"19"	"2016"	"2016"	61	394373	15.467590327
	"Kansas"	"20"	"1999"	"1999"	13	351887	Unreliable
	"Kansas"	"20"	"2000"	"2000"	23	348853	6.593034889
	"Kansas"	"20"	"2001"	"2001"	17	343487	Unreliable
	"Kansas"	"20"	"2002"	"2002"	23	342814	6.709177571
	"Kansas"	"20"	"2003"	"2003"	27	341110	7.915335229
	"Kansas"	"20"	"2004"	"2004"	32	340723	9.391793334
	"Kansas"	"20"	"2005"	"2005"	40	338523	11.816036133
	"Kansas"	"20"	"2006"	"2006"	54	343137	15.737154548
	"Kansas"	"20"	"2007"	"2007"	51	351287	14.518043651
	"Kansas"	"20"	"2008"	"2008"	40	360888	11.083771142
	"Kansas"	"20"	"2009"	"2009"	53	370956	14.287408749
	"Kansas"	"20"	"2010"	"2010"	53	377720	14.031557768
	"Kansas"	"20"	"2011"	"2011"	55	383112	14.356115183
	"Kansas"	"20"	"2012"	"2012"	76	387451	19.615383623
	"Kansas"	"20"	"2013"	"2013"	60	387397	15.487987775
	"Kansas"	"20"	"2014"	"2014"	58	387893	14.952577128
	"Kansas"	"20"	"2015"	"2015"	74	387229	19.110138962
	"Kansas"	"20"	"2016"	"2016"	58	384606	15.080367961
	"Kentucky"	"21"	"1999"	"1999"	47	570025	8.245252401
	"Kentucky"	"21"	"2000"	"2000"	53	568108	9.329212051
	"Kentucky"	"21"	"2001"	"2001"	78	556948	14.004898123
	"Kentucky"	"21"	"2002"	"2002"	104	552382	18.827550499
	"Kentucky"	"21"	"2003"	"2003"	112	550343	20.350944774
	"Kentucky"	"21"	"2004"	"2004"	125	552204	22.636561850
	"Kentucky"	"21"	"2005"	"2005"	152	554515	27.411341442
	"Kentucky"	"21"	"2006"	"2006"	197	555069	35.491083091
	"Kentucky"	"21"	"2007"	"2007"	189	558071	33.866658543
	"Kentucky"	"21"	"2008"	"2008"	179	558929	32.025534549
	"Kentucky"	"21"	"2009"	"2009"	163	564291	28.885805373
	"Kentucky"	"21"	"2010"	"2010"	232	566216	40.973762663
	"Kentucky"	"21"	"2011"	"2011"	235	569158	41.289062088
	"Kentucky"	"21"	"2012"	"2012"	244	567662	42.983324584
	"Kentucky"	"21"	"2013"	"2013"	217	564035	38.472789809
	"Kentucky"	"21"	"2014"	"2014"	235	565862	41.529560211
	"Kentucky"	"21"	"2015"	"2015"	310	568388	54.540208449
	"Kentucky"	"21"	"2016"	"2016"	330	575311	57.360279918
	"Louisiana"	"22"	"1999"	"1999"	60	608582	9.858983670
	"Louisiana"	"22"	"2000"	"2000"	54	601162	8.982603691
	"Louisiana"	"22"	"2001"	"2001"	60	587213	10.217757441
	"Louisiana"	"22"	"2002"	"2002"	116	584779	19.836553638
	"Louisiana"	"22"	"2003"	"2003"	139	584738	23.771330066
	"Louisiana"	"22"	"2004"	"2004"	134	591843	22.641139627
	"Louisiana"	"22"	"2005"	"2005"	179	599543	29.856073709
	"Louisiana"	"22"	"2006"	"2006"	184	560262	32.841777597
	"Louisiana"	"22"	"2007"	"2007"	244	575856	42.371704037
	"Louisiana"	"22"	"2008"	"2008"	133	592767	22.437146467
	"Louisiana"	"22"	"2009"	"2009"	139	613507	22.656628205
	"Louisiana"	"22"	"2010"	"2010"	150	628433	23.868892945
	"Louisiana"	"22"	"2011"	"2011"	133	642228	20.709156250
	"Louisiana"	"22"	"2012"	"2012"	149	652957	22.819266812
	"Louisiana"	"22"	"2013"	"2013"	191	662144	28.845689155
	"Louisiana"	"22"	"2014"	"2014"	193	669628	28.821972797
	"Louisiana"	"22"	"2015"	"2015"	201	676077	29.730341366
	"Louisiana"	"22"	"2016"	"2016"	244	681658	35.795076123
	"Maine"	"23"	"1999"	"1999"	13	159336	Unreliable
	"Maine"	"23"	"2000"	"2000"	15	157617	Unreliable
	"Maine"	"23"	"2001"	"2001"	18	152867	Unreliable
	"Maine"	"23"	"2002"	"2002"	43	150990	28.478707199
	"Maine"	"23"	"2003"	"2003"	29	149621	19.382305960
	"Maine"	"23"	"2004"	"2004"	29	148155	19.574094698
	"Maine"	"23"	"2005"	"2005"	38	145702	26.080630328
	"Maine"	"23"	"2006"	"2006"	30	143767	20.867097456
	"Maine"	"23"	"2007"	"2007"	43	143628	29.938452112
	"Maine"	"23"	"2008"	"2008"	36	143942	25.010073502
	"Maine"	"23"	"2009"	"2009"	30	144182	20.807035552
	"Maine"	"23"	"2010"	"2010"	30	144624	20.743445071
	"Maine"	"23"	"2011"	"2011"	28	146454	19.118631106
	"Maine"	"23"	"2012"	"2012"	31	148099	20.931944172
	"Maine"	"23"	"2013"	"2013"	34	150570	22.580859401
	"Maine"	"23"	"2014"	"2014"	59	152659	38.648229059
	"Maine"	"23"	"2015"	"2015"	76	154547	49.175978828
	"Maine"	"23"	"2016"	"2016"	98	156994	62.422767749
	"Maryland"	"24"	"1999"	"1999"	143	763937	18.718821055
	"Maryland"	"24"	"2000"	"2000"	106	748521	14.161259337
	"Maryland"	"24"	"2001"	"2001"	116	733474	15.815148185
	"Maryland"	"24"	"2002"	"2002"	122	728867	16.738307538
	"Maryland"	"24"	"2003"	"2003"	127	725954	17.494221397
	"Maryland"	"24"	"2004"	"2004"	126	724290	17.396346767
	"Maryland"	"24"	"2005"	"2005"	105	724285	14.497055717
	"Maryland"	"24"	"2006"	"2006"	138	725791	19.013738115
	"Maryland"	"24"	"2007"	"2007"	129	726252	17.762429570
	"Maryland"	"24"	"2008"	"2008"	112	735642	15.224796844
	"Maryland"	"24"	"2009"	"2009"	140	750047	18.665496962
	"Maryland"	"24"	"2010"	"2010"	141	762042	18.502917162
	"Maryland"	"24"	"2011"	"2011"	167	782984	21.328660611
	"Maryland"	"24"	"2012"	"2012"	174	802102	21.693001638
	"Maryland"	"24"	"2013"	"2013"	223	817751	27.269914681
	"Maryland"	"24"	"2014"	"2014"	239	829223	28.822162434
	"Maryland"	"24"	"2015"	"2015"	309	836617	36.934463440
	"Maryland"	"24"	"2016"	"2016"	503	834450	60.279225837
	"Massachusetts"	"25"	"1999"	"1999"	135	954752	14.139797560
	"Massachusetts"	"25"	"2000"	"2000"	99	926788	10.682054580
	"Massachusetts"	"25"	"2001"	"2001"	162	907376	17.853679180
	"Massachusetts"	"25"	"2002"	"2002"	165	890406	18.530872434
	"Massachusetts"	"25"	"2003"	"2003"	182	871255	20.889406661
	"Massachusetts"	"25"	"2004"	"2004"	128	852813	15.009152065
	"Massachusetts"	"25"	"2005"	"2005"	161	832018	19.350542897
	"Massachusetts"	"25"	"2006"	"2006"	189	818399	23.093869860
	"Massachusetts"	"25"	"2007"	"2007"	193	814747	23.688335152
	"Massachusetts"	"25"	"2008"	"2008"	183	823150	22.231671020
	"Massachusetts"	"25"	"2009"	"2009"	213	836527	25.462417830
	"Massachusetts"	"25"	"2010"	"2010"	179	845141	21.179897792
	"Massachusetts"	"25"	"2011"	"2011"	240	868056	27.647985844
	"Massachusetts"	"25"	"2012"	"2012"	236	891511	26.471911171
	"Massachusetts"	"25"	"2013"	"2013"	301	912797	32.975568500
	"Massachusetts"	"25"	"2014"	"2014"	390	930402	41.917364752
	"Massachusetts"	"25"	"2015"	"2015"	559	943848	59.225638027
	"Massachusetts"	"25"	"2016"	"2016"	693	952329	72.768969547
	"Michigan"	"26"	"1999"	"1999"	122	1377899	8.854059695
	"Michigan"	"26"	"2000"	"2000"	145	1362171	10.644772206
	"Michigan"	"26"	"2001"	"2001"	152	1327644	11.448852253
	"Michigan"	"26"	"2002"	"2002"	163	1302869	12.510851053
	"Michigan"	"26"	"2003"	"2003"	157	1284254	12.224995990
	"Michigan"	"26"	"2004"	"2004"	195	1264592	15.419993168
	"Michigan"	"26"	"2005"	"2005"	240	1243378	19.302255629
	"Michigan"	"26"	"2006"	"2006"	312	1219056	25.593574044
	"Michigan"	"26"	"2007"	"2007"	242	1197913	20.201800965
	"Michigan"	"26"	"2008"	"2008"	280	1180544	23.717879215
	"Michigan"	"26"	"2009"	"2009"	310	1168135	26.538028567
	"Michigan"	"26"	"2010"	"2010"	325	1164149	27.917388582
	"Michigan"	"26"	"2011"	"2011"	362	1169778	30.946042753
	"Michigan"	"26"	"2012"	"2012"	380	1178030	32.257243024
	"Michigan"	"26"	"2013"	"2013"	393	1186081	33.134330623
	"Michigan"	"26"	"2014"	"2014"	450	1201043	37.467434555
	"Michigan"	"26"	"2015"	"2015"	548	1223408	44.792906373
	"Michigan"	"26"	"2016"	"2016"	704	1251709	56.243104428
