"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"2015"	"2015"	73	308526	23.660890816
	"Vermont"	"50"	"2016"	"2016"	83	308466	26.907341490
	"Virginia"	"51"	"1999"	"1999"	255	3430491	7.433338260
	"Virginia"	"51"	"2000"	"2000"	280	3471895	8.064760023
	"Virginia"	"51"	"2001"	"2001"	331	3532976	9.368872022
	"Virginia"	"51"	"2002"	"2002"	348	3573178	9.739229336
	"Virginia"	"51"	"2003"	"2003"	353	3609197	9.780568919
	"Virginia"	"51"	"2004"	"2004"	395	3661265	10.788620873
	"Virginia"	"51"	"2005"	"2005"	373	3713459	10.044543376
	"Virginia"	"51"	"2006"	"2006"	409	3765250	10.862492530
	"Virginia"	"51"	"2007"	"2007"	418	3803034	10.991224375
	"Virginia"	"51"	"2008"	"2008"	432	3844513	11.236793841
	"Virginia"	"51"	"2009"	"2009"	424	3888042	10.905231991
	"Virginia"	"51"	"2010"	"2010"	335	3925983	8.532894819
	"Virginia"	"51"	"2011"	"2011"	487	3976165	12.247982667
	"Virginia"	"51"	"2012"	"2012"	440	4021525	10.941123081
	"Virginia"	"51"	"2013"	"2013"	557	4062202	13.711775042
	"Virginia"	"51"	"2014"	"2014"	621	4095244	15.163931624
	"Virginia"	"51"	"2015"	"2015"	683	4124765	16.558519091
	"Virginia"	"51"	"2016"	"2016"	942	4136814	22.771147071
	"Washington"	"53"	"1999"	"1999"	394	2907663	13.550401130
	"Washington"	"53"	"2000"	"2000"	392	2934300	13.359233889
	"Washington"	"53"	"2001"	"2001"	351	2983642	11.764145967
	"Washington"	"53"	"2002"	"2002"	420	3015607	13.927544272
	"Washington"	"53"	"2003"	"2003"	464	3038376	15.271315992
	"Washington"	"53"	"2004"	"2004"	547	3070830	17.812773745
	"Washington"	"53"	"2005"	"2005"	575	3111909	18.477404063
	"Washington"	"53"	"2006"	"2006"	562	3170058	17.728382257
	"Washington"	"53"	"2007"	"2007"	593	3213787	18.451751781
	"Washington"	"53"	"2008"	"2008"	619	3269069	18.935054598
	"Washington"	"53"	"2009"	"2009"	584	3323506	17.571805196
	"Washington"	"53"	"2010"	"2010"	553	3349707	16.508906600
	"Washington"	"53"	"2011"	"2011"	596	3409682	17.479635931
	"Washington"	"53"	"2012"	"2012"	614	3441550	17.840798477
	"Washington"	"53"	"2013"	"2013"	598	3482670	17.170733948
	"Washington"	"53"	"2014"	"2014"	626	3529935	17.734037596
	"Washington"	"53"	"2015"	"2015"	721	3584998	20.111587231
	"Washington"	"53"	"2016"	"2016"	739	3641400	20.294392267
	"West Virginia"	"54"	"1999"	"1999"	52	879990	5.909158059
	"West Virginia"	"54"	"2000"	"2000"	76	879170	8.644516988
	"West Virginia"	"54"	"2001"	"2001"	137	877838	15.606524211
	"West Virginia"	"54"	"2002"	"2002"	167	881573	18.943411379
	"West Virginia"	"54"	"2003"	"2003"	188	886460	21.207950725
	"West Virginia"	"54"	"2004"	"2004"	218	889411	24.510603085
	"West Virginia"	"54"	"2005"	"2005"	137	892802	15.344947704
	"West Virginia"	"54"	"2006"	"2006"	227	897307	25.297919218
	"West Virginia"	"54"	"2007"	"2007"	258	901369	28.623127709
	"West Virginia"	"54"	"2008"	"2008"	295	905399	32.582320060
	"West Virginia"	"54"	"2009"	"2009"	150	910341	16.477342007
	"West Virginia"	"54"	"2010"	"2010"	310	913586	33.932218751
	"West Virginia"	"54"	"2011"	"2011"	405	915081	44.258377127
	"West Virginia"	"54"	"2012"	"2012"	339	915405	37.032788766
	"West Virginia"	"54"	"2013"	"2013"	367	915576	40.084056375
	"West Virginia"	"54"	"2014"	"2014"	411	913915	44.971359481
	"West Virginia"	"54"	"2015"	"2015"	449	911060	49.283252475
	"West Virginia"	"54"	"2016"	"2016"	612	905943	67.553918955
	"Wisconsin"	"55"	"1999"	"1999"	137	2631141	5.206866527
	"Wisconsin"	"55"	"2000"	"2000"	179	2649041	6.757162309
	"Wisconsin"	"55"	"2001"	"2001"	174	2673188	6.509082040
	"Wisconsin"	"55"	"2002"	"2002"	221	2693465	8.205044432
	"Wisconsin"	"55"	"2003"	"2003"	279	2712302	10.286465150
	"Wisconsin"	"55"	"2004"	"2004"	282	2731348	10.324572336
	"Wisconsin"	"55"	"2005"	"2005"	338	2749105	12.294910525
	"Wisconsin"	"55"	"2006"	"2006"	401	2765379	14.500724855
	"Wisconsin"	"55"	"2007"	"2007"	400	2782993	14.373014952
	"Wisconsin"	"55"	"2008"	"2008"	382	2798728	13.649057715
	"Wisconsin"	"55"	"2009"	"2009"	380	2813161	13.507936446
	"Wisconsin"	"55"	"2010"	"2010"	361	2822400	12.790532880
	"Wisconsin"	"55"	"2011"	"2011"	436	2836092	15.373267158
	"Wisconsin"	"55"	"2012"	"2012"	435	2843072	15.300351169
	"Wisconsin"	"55"	"2013"	"2013"	535	2852160	18.757713452
	"Wisconsin"	"55"	"2014"	"2014"	511	2859507	17.870213292
	"Wisconsin"	"55"	"2015"	"2015"	546	2867600	19.040312456
	"Wisconsin"	"55"	"2016"	"2016"	682	2873426	23.734733381
	"Wyoming"	"56"	"1999"	"1999"	Suppressed	247262	Suppressed
	"Wyoming"	"56"	"2000"	"2000"	14	248374	Unreliable
	"Wyoming"	"56"	"2001"	"2001"	15	249330	Unreliable
	"Wyoming"	"56"	"2002"	"2002"	23	252232	9.118589235
	"Wyoming"	"56"	"2003"	"2003"	15	254325	Unreliable
	"Wyoming"	"56"	"2004"	"2004"	37	257600	14.363354037
	"Wyoming"	"56"	"2005"	"2005"	29	260431	11.135387108
	"Wyoming"	"56"	"2006"	"2006"	36	265306	13.569237032
	"Wyoming"	"56"	"2007"	"2007"	41	272100	15.067989710
	"Wyoming"	"56"	"2008"	"2008"	36	278061	12.946799443
	"Wyoming"	"56"	"2009"	"2009"	37	285805	12.945889680
	"Wyoming"	"56"	"2010"	"2010"	41	287437	14.263995241
	"Wyoming"	"56"	"2011"	"2011"	46	289757	15.875371432
	"Wyoming"	"56"	"2012"	"2012"	46	294281	15.631318366
	"Wyoming"	"56"	"2013"	"2013"	60	297278	20.183128250
	"Wyoming"	"56"	"2014"	"2014"	64	298042	21.473483603
	"Wyoming"	"56"	"2015"	"2015"	48	298901	16.058828843
	"Wyoming"	"56"	"2016"	"2016"	50	298942	16.725652468
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: Male"
"Hispanic Origin: All"
"MCD - Drug/Alcohol Induced Causes: All"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: All"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 19, 2018 1:20:07 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Oct 19, 2018 1:20:07 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"7. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
